Player ID;Group name;League ID;Description;Session ID;Types;Session end (Local timezone);Session end date (Local timezone);Session end date (UTC);Session end time (Local timezone);Session end time (UTC);Session end (UTC);Session begin (Local timezone);Session begin date (Local timezone);Session begin date (UTC);Session begin time (Local timezone);Session begin time (UTC);Session begin (UTC);Distance (m);Distance (speed | very slow) (m);Distance (speed | slow) (m);Distance (speed | moderate) (m);Distance (speed | fast) (m);Distance (speed | very fast) (m);Distance (speed | sprint) (m);Distance / min (m);Distance / min (speed | very slow) (m);Distance / min (speed | slow) (m);Distance / min (speed | moderate) (m);Distance / min (speed | fast) (m);Distance / min (speed | very fast) (m);Distance / min (speed | sprint) (m);Duration (s);Position;Speed (Ø) (km/h);Speed (max.) (km/h);Speed (% of max.) (%);Time on Ice (s);Time (s);Time (speed | very slow) (s);Time (speed | slow) (s);Time (speed | moderate) (s);Time (speed | fast) (s);Time (speed | very fast) (s);Time (speed | sprint) (s);Accumulated Acceleration Load;Acceleration Load (load | very low);Acceleration Load (load | low);Acceleration Load (load | medium);Acceleration Load (load | high);Acceleration Load (load | very high);Acceleration Load (load | near max);Acceleration Load (load | max);Accumulated Acceleration Load / min;Acceleration Load / min;Acceleration Load (max.);Acceleration Load (time | high) (s);Acceleration Load (time | low) (s);Acceleration Load (time | max) (s);Acceleration Load (time | medium) (s);Acceleration Load (time | near max) (s);Acceleration Load (time | very high) (s);Acceleration Load (time | very low) (s);Acceleration (max.) (m/s²);Deceleration (max.) (m/s²);Anaerobic Activity (distance) (m);Anaerobic Activity (time) (s);High Speed and Acceleration Distance (m);High Speed and Acceleration Distance / min (m);High Metabolic Power Distance (m);High Metabolic Power Distance / min (m);High Speed and Acceleration Time (s);Accels Load;Accel 1;Accel 2;Accel 3;Accel 4;Accels Load / min;Accel 1 / min;Accel 2 / min;Accel 3 / min;Accel 4 / min;Decels Load;Decel 1;Decel 2;Decel 3;Decel 4;Decels Load / min;Decel 1 / min;Decel 2 / min;Decel 3 / min;Decel 4 / min;Mechanical Intensity;Mechanical Intensity (def.);Mechanical Intensity (off.);Mechanical Load;Mechanical Load (def.);Mechanical Load (off.);Metabolic Power (Ø) (W);Metabolic Power (max.) (W);Metabolic Power per mass (Ø) (W/kg);Metabolic Power per mass (max.) (W/kg);Metabolic Power (time | high) (s);Metabolic Power (time | low) (s);Metabolic Power (time | medium) (s);Metabolic Power (time | very high) (s);Metabolic Power (time | very low) (s);Metabolic Work (kcal);Metabolic Work / min (kcal);Physio Intensity;Physio Load;Heart Rate Recoveries;Heart Rate Recoveries / min;Heart Rate (Ø) (bpm);Heart Rate (max.) (bpm);Heart Rate (min.) (bpm);Heart rate (% of max.) (%);Heart Rate (% of HRR) (%);Heart Rate (time | 0 - 50%) (s);Heart Rate (time | 50 - 60%) (s);Heart Rate (time | 60 - 70%) (s);Heart Rate (time | 70 - 80%) (s);Heart Rate (time | 80 - 90%) (s);Heart Rate (time | ? 90%) (s);Human Core Temperature (Ø) (°C);Human Core Temperature (max.) (°C);Activation Gluteus (total);Activation Hamstrings (total);Muscle Load (total);Activation Quadrizeps (total);TRIMP;Accelerations;Accelerations (low);Accelerations (medium);Accelerations (high);Accelerations (very high);Accelerations (near max);Accelerations (max);Accelerations / min;Accelerations / min (low);Accelerations / min (medium);Accelerations / min (high);Accelerations / min (very high);Accelerations / min (near max);Accelerations / min (max);Changes of Direction;Changes of Direction (left);Changes of Direction (right);Changes of Direction / min;Changes of Direction / min (left);Changes of Direction / min (right);Changes of Orientation;Changes of Orientation / min;Changes of Pace;Changes of Pace (low);Changes of Pace (medium);Changes of Pace (high);Changes of Pace (very high);Changes of Pace / min;Changes of Pace / min (low);Changes of Pace / min (medium);Changes of Pace / min (high);Changes of Pace / min (very high);Decelerations;Decelerations (low);Decelerations (medium);Decelerations (high);Decelerations (very high);Decelerations / min;Decelerations / min (low);Decelerations / min (medium);Decelerations / min (high);Decelerations / min (very high);Down on Pads;Down on Pads / min;Exertions;Exertions (low);Exertions (medium);Exertions (high);Exertions (very high);Exertions / min;Exertions / min (low);Exertions / min (medium);Exertions / min (high);Exertions / min (very high);Impacts;Impacts / min;Shifts;Shifts / min;Skating Transitions;Skating Transitions (left);Skating Transitions (right);Skating Transitions / min;Skating Transitions / min (left);Skating Transitions / min (right);Speed Zone Entries;Speed Zone Entries (very slow);Speed Zone Entries (slow);Speed Zone Entries (moderate);Speed Zone Entries (fast);Speed Zone Entries (very fast);Speed Zone Entries (sprint);Speed Zone Entries / min;Speed Zone Entries / min (very slow);Speed Zone Entries / min (slow);Speed Zone Entries / min (moderate);Speed Zone Entries / min (fast);Speed Zone Entries / min (very fast);Speed Zone Entries / min (sprint);Sprints;Sprints (low);Sprints (medium);Sprints (high);Sprints (very high);Sprints (near max);Sprints / min;Sprints / min (low);Sprints / min (medium);Sprints / min (high);Sprints / min (very high);Sprints / min (near max);Turns;Sharp Turns;Wide Turns;Turns / min;Sharp Turns / min;Wide Turns / min
41;Offense;;Period 1;234;Period;10.12.2022 20:11;10.12.2022;10.12.2022;20:11:23;19:11:23;10.12.2022 19:11;10.12.2022 19:46;10.12.2022;10.12.2022;19:46:32;18:46:32;10.12.2022 18:46;926;153;83;149;266;157;118;227;37;20;36;65;38;29;1491;F;13.61;29.32;59;245;245;88;25;35;54;26;16;44.96;5.83;7.49;8.1;6.84;6.04;5.2;5.46;11.01;1.85;5.63;32;57;17;44;16;25;53;3.12;-4.77;31;7;405;99;486;119;79;110.15;37.47;35.62;37.06;0;26.98;9.18;8.73;9.08;0;57.08;19.86;11.04;18.98;7.19;13.98;4.87;2.7;4.65;1.76;40.97;;;167.22;0;0;395.55;1387.57;4.35;15.25;65;58;72;24;26;23.23;5.69;48.1;196.2;0;0;;;;0;0;;;;;;;;;;;;;0;13;13;0;0;0;0;0;3.18;3.18;0;0;0;0;0;2;2;0;0.49;0.49;0;0;0;5;5;0;0;0;1.22;1.22;0;0;0;12;1;1;3;7;2.94;0.24;0.24;0.73;1.71;0;0;6;0;0;0;6;1.47;0;0;0;1.47;0;0;4;0.98;8;5;3;1.96;1.22;0.73;33;0;6;3;13;6;5;8.08;0;1.47;0.73;3.18;1.47;1.22;8;4;2;2;0;0;1.96;0.98;0.49;0.49;0;0;17;5;12;4.16;1.22;2.94
42;Offense;;Period 1;234;Period;10.12.2022 20:11;10.12.2022;10.12.2022;20:11:23;19:11:23;10.12.2022 19:11;10.12.2022 19:46;10.12.2022;10.12.2022;19:46:32;18:46:32;10.12.2022 18:46;1229;219;149;208;309;157;186;225;40;27;38;57;29;34;1491;F;13.47;34.92;70;328;328;120;41;51;62;27;27;59.12;8.14;8.61;8.65;8.16;9.03;7.02;9.51;10.8;1.86;9.58;41;64;28;42;25;34;94;3.83;-7.06;65;12;485;89;511;93;91;130.2;40.42;45.7;37.06;7.03;23.79;7.38;8.35;6.77;1.28;67.27;20.57;16.14;23.03;7.53;12.29;3.76;2.95;4.21;1.38;36.08;;;197.48;0;0;404.84;2044.06;4.35;21.98;67;84;94;40;43;30.59;5.59;48.6;266.2;0;0;;;;0;0;;;;;;;;;;;;;0;22;19;3;0;0;0;0;4.02;3.47;0.55;0;0;0;0;3;2;1;0.55;0.37;0.18;1;0.18;8;8;0;0;0;1.46;1.46;0;0;0;22;3;6;5;8;4.02;0.55;1.1;0.91;1.46;0;0;11;0;0;0;11;2.01;0;0;0;2.01;0;0;5;0.91;8;4;4;1.46;0.73;0.73;44;0;10;6;12;8;8;8.04;0;1.83;1.1;2.19;1.46;1.46;10;4;2;3;1;0;1.83;0.73;0.37;0.55;0.18;0;13;2;11;2.38;0.37;2.01
1;Defense;;Period 2;234;Period;10.12.2022 21:01;10.12.2022;10.12.2022;21:01:49;20:01:49;10.12.2022 20:01;10.12.2022 20:30;10.12.2022;10.12.2022;20:30:23;19:30:23;10.12.2022 19:30;1393;434;257;256;256;129;62;149;46;27;27;27;14;7;1886;D;8.94;31.61;63;561;561;338;78;63;50;22;9;88.31;12.33;13.99;15.66;15.08;9.88;8.63;12.73;9.45;1.57;6.49;67;101;33;89;32;41;197;3.44;-4.99;95;19;438;47;541;58;102;238.81;72.07;78.41;88.33;0;25.54;7.71;8.39;9.45;0;111.57;31.49;31.93;37.96;10.2;11.93;3.37;3.41;4.06;1.09;37.48;;;350.39;0;0;279.33;1557.12;3.04;16.93;75;173;102;42;169;37.08;3.97;31.9;298.5;0;0;;;;0;0;;;;;;;;;;;;;0;40;40;0;0;0;0;0;4.28;4.28;0;0;0;0;0;7;3;4;0.75;0.32;0.43;9;0.96;11;11;0;0;0;1.18;1.18;0;0;0;37;8;9;8;12;3.96;0.86;0.96;0.86;1.28;0;0;11;0;0;0;11;1.18;0;0;0;1.18;3;0.32;8;0.86;43;23;20;4.6;2.46;2.14;66;0;23;18;11;11;3;7.06;0;2.46;1.93;1.18;1.18;0.32;7;4;0;2;1;0;0.75;0.43;0;0.21;0.11;0;17;6;11;1.82;0.64;1.18
2;Offense;;Period 2;234;Period;10.12.2022 21:01;10.12.2022;10.12.2022;21:01:49;20:01:49;10.12.2022 20:01;10.12.2022 20:30;10.12.2022;10.12.2022;20:30:23;19:30:23;10.12.2022 19:30;944;144;125;229;202;173;71;223;34;30;54;48;41;17;1886;F;13.4;28.08;56;254;254;83;36;50;44;31;11;50.97;4.37;7.18;8.91;9.09;7.95;6.75;6.73;12.05;2.04;7.62;43;49;19;44;28;32;39;3.62;-4.42;38;8;343;81;447;106;65;111.05;36.41;42.52;29.6;2.51;26.26;8.61;10.06;7;0.59;48.01;15.84;12.98;15.01;4.18;11.35;3.74;3.07;3.55;0.99;37.61;;;159.06;0;0;396.06;1454.93;4.4;16.17;62;66;68;31;27;23.6;5.58;46.8;197.9;0;0;;;;0;0;;;;;;;;;;;;;0;19;19;0;0;0;0;0;4.49;4.49;0;0;0;0;0;3;2;1;0.71;0.47;0.24;3;0.71;5;5;0;0;0;1.18;1.18;0;0;0;19;4;4;6;5;4.49;0.95;0.95;1.42;1.18;0;0;10;0;0;0;10;2.36;0;0;0;2.36;0;0;6;1.42;16;9;7;3.78;2.13;1.66;32;0;2;6;11;11;2;7.57;0;0.47;1.42;2.6;2.6;0.47;10;7;2;1;0;0;2.36;1.66;0.47;0.24;0;0;18;4;14;4.26;0.95;3.31
3;Offense;;Period 2;234;Period;10.12.2022 21:01;10.12.2022;10.12.2022;21:01:49;20:01:49;10.12.2022 20:01;10.12.2022 20:30;10.12.2022;10.12.2022;20:30:23;19:30:23;10.12.2022 19:30;1362;265;209;232;293;136;228;211;41;32;36;45;21;35;1886;F;12.63;31.87;64;388;388;149;63;60;61;22;33;74.18;7.26;13.35;12.3;13.9;11.87;7.85;7.66;11.47;1.92;5.11;62;91;25;66;29;49;65;3.63;-5.47;28;8;545;84;624;96;102;187.53;66.34;55.87;63.48;1.84;28.99;10.25;8.64;9.81;0.28;78.93;25.08;19.61;26.71;7.53;12.2;3.88;3.03;4.13;1.16;41.19;;;266.47;0;0;370.16;1627.92;4.25;18.71;72;108;106;51;50;33.76;5.22;42.7;276;0;0;;;;0;0;;;;;;;;;;;;;0;29;27;2;0;0;0;0;4.48;4.17;0.31;0;0;0;0;8;7;1;1.24;1.08;0.15;2;0.31;11;10;1;0;0;1.7;1.55;0.15;0;0;23;6;5;3;9;3.56;0.93;0.77;0.46;1.39;0;0;8;0;0;0;8;1.24;0;0;0;1.24;1;0.15;8;1.24;20;13;7;3.09;2.01;1.08;51;0;8;12;16;6;9;7.88;0;1.24;1.85;2.47;0.93;1.39;11;3;2;5;1;0;1.7;0.46;0.31;0.77;0.15;0;15;4;11;2.32;0.62;1.7
4;Guest_Team D;;Period 2;234;Period;10.12.2022 21:01;10.12.2022;10.12.2022;21:01:49;20:01:49;10.12.2022 20:01;10.12.2022 20:30;10.12.2022;10.12.2022;20:30:23;19:30:23;10.12.2022 19:30;1631;313;283;296;460;202;78;206;40;36;37;58;25;10;1886;D;12.36;26.88;54;475;475;187;83;70;90;33;12;92.51;10.41;13.68;16.27;13.23;13.39;11.19;14.34;11.68;1.93;7.19;60;92;43;92;40;50;99;3.93;-6.69;79;21;517;65;688;87;108;215.52;72.72;84.26;55.86;2.68;27.22;9.18;10.64;7.05;0.34;106.61;40.15;26.91;32.19;7.36;13.46;5.07;3.4;4.06;0.93;40.68;;;322.13;0;0;0;0;3.83;18.68;90;135;142;38;69;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;39;37;2;0;0;0;0;4.92;4.67;0.25;0;0;0;0;4;3;1;0.51;0.38;0.13;7;0.88;12;12;0;0;0;1.52;1.52;0;0;0;36;7;10;9;10;4.55;0.88;1.26;1.14;1.26;0;0;14;0;0;0;14;1.77;0;0;0;1.77;0;0;9;1.14;32;16;16;4.04;2.02;2.02;65;0;11;16;16;16;6;8.21;0;1.39;2.02;2.02;2.02;0.76;9;4;5;0;0;0;1.14;0.51;0.63;0;0;0;35;6;29;4.42;0.76;3.66
5;Guest_Team D;;Period 2;234;Period;10.12.2022 21:01;10.12.2022;10.12.2022;21:01:49;20:01:49;10.12.2022 20:01;10.12.2022 20:30;10.12.2022;10.12.2022;20:30:23;19:30:23;10.12.2022 19:30;1205;220;237;195;304;145;105;219;40;43;35;55;26;19;1886;D;13.13;32.41;65;330;330;125;66;42;62;23;13;56.68;8.78;11.52;11.47;7.99;5.61;5.54;5.77;10.3;1.71;7.68;38;79;18;64;19;24;89;3.67;-4.84;58;11;364;66;420;76;61;124.41;49.97;43.24;29.53;1.67;22.6;9.08;7.85;5.36;0.3;64.59;26.9;17.71;17.22;2.76;11.73;4.89;3.22;3.13;0.5;34.33;;;189;0;0;0;0;3.83;17.19;55;104;107;26;38;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;18;18;0;0;0;0;0;3.27;3.27;0;0;0;0;0;2;1;1;0.36;0.18;0.18;1;0.18;3;3;0;0;0;0.54;0.54;0;0;0;24;8;5;6;5;4.36;1.45;0.91;1.09;0.91;0;0;6;0;0;0;6;1.09;0;0;0;1.09;2;0.36;6;1.09;19;11;8;3.45;2;1.45;42;0;9;7;17;5;4;7.63;0;1.63;1.27;3.09;0.91;0.73;5;2;2;0;1;0;0.91;0.36;0.36;0;0.18;0;18;0;18;3.27;0;3.27
6;Guest_Team D;;Period 2;234;Period;10.12.2022 21:01;10.12.2022;10.12.2022;21:01:49;20:01:49;10.12.2022 20:01;10.12.2022 20:30;10.12.2022;10.12.2022;20:30:23;19:30:23;10.12.2022 19:30;1052;145;141;262;337;96;70;225;31;30;56;72;21;15;1886;D;13.49;29.33;59;281;281;80;45;59;68;18;11;51.15;5.75;7.32;8.85;8.35;5.88;4.82;10.18;10.93;1.9;7.42;39;56;28;54;16;22;66;3.38;-4.92;62;15;327;70;455;97;60;119.79;42.84;40.97;35.98;0;25.6;9.15;8.75;7.69;0;42.8;17.33;10.74;9.95;4.77;9.14;3.7;2.3;2.13;1.02;34.74;;;162.59;0;0;0;0;4.39;15.48;69;62;93;30;27;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;21;21;0;0;0;0;0;4.49;4.49;0;0;0;0;0;4;2;2;0.85;0.43;0.43;6;1.28;7;7;0;0;0;1.5;1.5;0;0;0;13;3;2;4;4;2.78;0.64;0.43;0.85;0.85;0;0;12;0;0;0;12;2.56;0;0;0;2.56;0;0;7;1.5;15;7;8;3.21;1.5;1.71;37;0;6;6;13;10;2;7.91;0;1.28;1.28;2.78;2.14;0.43;3;2;0;1;0;0;0.64;0.43;0;0.21;0;0;18;1;17;3.85;0.21;3.63
7;Guest_Team D;;Period 2;234;Period;10.12.2022 21:01;10.12.2022;10.12.2022;21:01:49;20:01:49;10.12.2022 20:01;10.12.2022 20:30;10.12.2022;10.12.2022;20:30:23;19:30:23;10.12.2022 19:30;1325;234;137;192;301;255;205;221;39;23;32;50;43;34;1886;D;13.27;30.24;60;359;359;146;39;45;58;42;29;63.53;10.24;8.81;9.66;9.85;9.42;6.62;8.94;10.6;1.79;8.97;46;68;27;55;21;39;104;3.55;-5.15;61;14;651;109;648;108;119;163.84;54.24;48.13;61.47;0;27.35;9.05;8.03;10.26;0;75.37;22.53;19.19;27.3;6.36;12.58;3.76;3.2;4.56;1.06;39.93;;;239.21;0;0;0;0;4.22;19.07;73;97;85;47;57;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;28;25;3;0;0;0;0;4.67;4.17;0.5;0;0;0;0;2;0;2;0.33;0;0.33;5;0.83;12;12;0;0;0;2;2;0;0;0;28;6;5;8;9;4.67;1;0.83;1.34;1.5;0;0;13;0;0;0;13;2.17;0;0;0;2.17;0;0;9;1.5;22;12;10;3.67;2;1.67;46;0;5;11;9;9;12;7.68;0;0.83;1.84;1.5;1.5;2;17;10;3;4;0;0;2.84;1.67;0.5;0.67;0;0;9;1;8;1.5;0.17;1.34
8;Guest_Team D;;Period 2;234;Period;10.12.2022 21:01;10.12.2022;10.12.2022;21:01:49;20:01:49;10.12.2022 20:01;10.12.2022 20:30;10.12.2022;10.12.2022;20:30:23;19:30:23;10.12.2022 19:30;1190;222;216;226;287;157;82;206;38;37;39;50;27;14;1886;D;12.35;30.78;62;347;347;128;65;56;58;27;14;66.77;6.49;10.59;13.23;10.66;7.25;7.42;11.13;11.55;1.93;7.17;49;73;34;75;22;30;64;3.87;-5.51;76;19;355;61;469;81;70;147.03;58.92;50.14;36.3;1.67;25.44;10.19;8.67;6.28;0.29;61.29;25.12;15.01;15.3;5.85;10.6;4.35;2.6;2.65;1.01;36.04;;;208.32;0;0;0;0;3.99;17.85;61;98;114;32;41;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;22;22;0;0;0;0;0;3.81;3.81;0;0;0;0;0;4;1;3;0.69;0.17;0.52;3;0.52;7;7;0;0;0;1.21;1.21;0;0;0;15;2;4;4;5;2.59;0.35;0.69;0.69;0.86;0;0;13;0;0;0;13;2.25;0;0;0;2.25;3;0.52;7;1.21;22;12;10;3.81;2.08;1.73;40;0;5;15;9;6;5;6.92;0;0.86;2.59;1.56;1.04;0.86;12;7;4;1;0;0;2.08;1.21;0.69;0.17;0;0;21;3;18;3.63;0.52;3.11
9;Guest_Team D;;Period 2;234;Period;10.12.2022 21:01;10.12.2022;10.12.2022;21:01:49;20:01:49;10.12.2022 20:01;10.12.2022 20:30;10.12.2022;10.12.2022;20:30:23;19:30:23;10.12.2022 19:30;654;135;61;177;179;56;46;216;44;20;59;59;18;15;1886;D;12.94;26.75;53;182;182;63;20;43;38;10;7;32.53;2.97;5.56;7.18;7.06;5.03;2.88;1.84;10.73;1.84;7.99;34;40;5;39;11;22;32;2.96;-4.08;15;2;172;57;267;88;33;71.11;28.83;26.05;16.22;0;23.46;9.51;8.6;5.35;0;33.59;10.65;10.77;10.99;1.17;11.08;3.51;3.55;3.63;0.39;34.54;;;104.7;0;0;0;0;4.19;15.78;46;61;48;14;13;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;11;11;0;0;0;0;0;3.63;3.63;0;0;0;0;0;4;1;3;1.32;0.33;0.99;0;0;4;4;0;0;0;1.32;1.32;0;0;0;14;3;7;2;2;4.62;0.99;2.31;0.66;0.66;0;0;4;0;0;0;4;1.32;0;0;0;1.32;0;0;4;1.32;20;8;12;6.6;2.64;3.96;24;0;3;6;8;5;2;7.92;0;0.99;1.98;2.64;1.65;0.66;4;2;2;0;0;0;1.32;0.66;0.66;0;0;0;11;3;8;3.63;0.99;2.64
10;Guest_Team D;;Period 2;234;Period;10.12.2022 21:01;10.12.2022;10.12.2022;21:01:49;20:01:49;10.12.2022 20:01;10.12.2022 20:30;10.12.2022;10.12.2022;20:30:23;19:30:23;10.12.2022 19:30;531;133;100;127;119;36;16;185;46;35;44;41;12;5;1886;D;11.12;26.62;53;172;172;78;31;31;23;7;2;32.61;3.29;6.25;5.49;4.86;4.31;2.81;5.61;11.39;1.91;5.85;21;42;16;30;10;19;33;2.88;-4.22;22;8;123;43;198;69;30;82.36;25.49;29.27;27.6;0;28.75;8.9;10.22;9.63;0;36.89;10.88;12.92;10.66;2.42;12.88;3.8;4.51;3.72;0.85;41.63;;;119.25;0;0;0;0;3.57;15.28;28;59;41;14;30;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;13;13;0;0;0;0;0;4.54;4.54;0;0;0;0;0;2;2;0;0.7;0.7;0;3;1.05;7;7;0;0;0;2.44;2.44;0;0;0;12;5;1;3;3;4.19;1.75;0.35;1.05;1.05;0;0;5;0;0;0;5;1.75;0;0;0;1.75;0;0;4;1.4;15;5;10;5.24;1.75;3.49;29;0;9;4;9;6;1;10.12;0;3.14;1.4;3.14;2.09;0.35;1;0;1;0;0;0;0.35;0;0.35;0;0;0;8;2;6;2.79;0.7;2.09
11;Offense;;Period 2;234;Period;10.12.2022 21:01;10.12.2022;10.12.2022;21:01:49;20:01:49;10.12.2022 20:01;10.12.2022 20:30;10.12.2022;10.12.2022;20:30:23;19:30:23;10.12.2022 19:30;909;189;135;172;206;121;87;205;43;30;39;46;27;20;1886;F;12.31;29.27;59;266;266;103;42;43;43;21;14;51;5.83;8.37;8.87;7.14;5.8;5.36;9.63;11.5;1.96;6.06;40;59;29;49;20;22;47;3.35;-5.72;67;14;297;67;352;79;59;114.71;41.86;42.07;30.78;0;25.87;9.44;9.49;6.94;0;52.98;18.8;12.65;16.52;5.02;11.95;4.24;2.85;3.73;1.13;37.82;;;167.68;0;0;329.76;1372.86;4.02;16.74;50;75;89;22;30;22.1;4.99;39.2;173.6;0;0;;;;0;0;;;;;;;;;;;;;0;18;17;1;0;0;0;0;4.06;3.83;0.23;0;0;0;0;4;3;1;0.9;0.68;0.23;4;0.9;6;5;1;0;0;1.35;1.13;0.23;0;0;19;3;7;2;7;4.29;0.68;1.58;0.45;1.58;0;0;10;0;0;0;10;2.26;0;0;0;2.26;1;0.23;6;1.35;10;6;4;2.26;1.35;0.9;30;0;4;8;8;3;7;6.77;0;0.9;1.8;1.8;0.68;1.58;8;3;4;1;0;0;1.8;0.68;0.9;0.23;0;0;10;3;7;2.26;0.68;1.58
12;Offense;;Period 2;234;Period;10.12.2022 21:01;10.12.2022;10.12.2022;21:01:49;20:01:49;10.12.2022 20:01;10.12.2022 20:30;10.12.2022;10.12.2022;20:30:23;19:30:23;10.12.2022 19:30;768;120;116;150;191;109;82;226;35;34;44;56;32;24;1886;F;13.53;32.65;65;204;204;65;34;37;38;19;12;37.98;4.14;5.84;7.25;6.56;6.24;3.24;4.72;11.16;1.86;4.8;29;41;15;44;11;24;41;4.09;-3.61;16;5;272;80;332;98;49;93.11;38.71;34.83;16.73;2.85;27.36;11.37;10.23;4.91;0.84;34.36;13.89;7.96;11.75;0.75;10.09;4.08;2.34;3.45;0.22;37.45;;;127.47;0;0;327.93;1444.62;4.37;19.26;39;50;69;24;22;15.97;4.69;39.4;134.1;0;0;;;;0;0;;;;;;;;;;;;;0;13;12;1;0;0;0;0;3.82;3.53;0.29;0;0;0;0;3;2;1;0.88;0.59;0.29;0;0;4;4;0;0;0;1.18;1.18;0;0;0;8;0;2;4;2;2.35;0;0.59;1.18;0.59;0;0;5;0;0;0;5;1.47;0;0;0;1.47;0;0;4;1.18;12;6;6;3.53;1.76;1.76;34;0;8;8;7;6;5;9.99;0;2.35;2.35;2.06;1.76;1.47;6;2;2;1;1;0;1.76;0.59;0.59;0.29;0.29;0;9;2;7;2.64;0.59;2.06
13;Defense;;Period 2;234;Period;10.12.2022 21:01;10.12.2022;10.12.2022;21:01:49;20:01:49;10.12.2022 20:01;10.12.2022 20:30;10.12.2022;10.12.2022;20:30:23;19:30:23;10.12.2022 19:30;548;82;65;88;131;114;69;235;35;28;38;56;49;30;1886;D;14.13;28.29;57;140;140;44;18;22;27;19;10;29.01;2.4;3.66;4.77;5.18;4.78;3.41;4.82;12.46;2.06;5.84;24;25;14;25;11;19;22;3.22;-4.45;22;4;289;124;335;144;58;85.16;30.34;23.54;31.28;0;36.59;13.03;10.12;13.44;0;35.43;5.91;7.73;13.92;7.87;15.22;2.54;3.32;5.98;3.38;51.81;;;120.59;0;0;350.96;1092.85;4.81;14.97;41;33;32;21;13;11.88;5.1;40;93.2;0;0;;;;0;0;;;;;;;;;;;;;0;14;14;0;0;0;0;0;6.01;6.01;0;0;0;0;0;7;5;2;3.01;2.15;0.86;1;0.43;6;6;0;0;0;2.58;2.58;0;0;0;14;1;3;4;6;6.01;0.43;1.29;1.72;2.58;0;0;2;0;0;0;2;0.86;0;0;0;0.86;1;0.43;5;2.15;7;4;3;3.01;1.72;1.29;23;0;3;4;7;6;3;9.88;0;1.29;1.72;3.01;2.58;1.29;6;2;3;1;0;0;2.58;0.86;1.29;0.43;0;0;8;1;7;3.44;0.43;3.01
14;Guest_Team O;;Period 2;234;Period;10.12.2022 21:01;10.12.2022;10.12.2022;21:01:49;20:01:49;10.12.2022 20:01;10.12.2022 20:30;10.12.2022;10.12.2022;20:30:23;19:30:23;10.12.2022 19:30;1883;301;261;328;569;255;169;224;36;31;39;68;30;20;1886;FW;13.42;28.32;57;505;505;175;77;77;110;41;25;92.56;12;15.02;17.45;13.82;11.18;8.54;14.55;10.99;1.85;13.09;63;113;41;96;27;45;120;3.85;-5.73;125;26;670;80;832;99;115;196.11;82.82;64.77;45.33;3.18;23.29;9.84;7.69;5.38;0.38;82.66;35.65;23.64;18.19;5.19;9.82;4.23;2.81;2.16;0.62;33.1;;;278.77;0;0;0;0;4.09;18.48;126;137;146;40;57;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;29;29;0;0;0;0;0;3.44;3.44;0;0;0;0;0;7;5;2;0.83;0.59;0.24;7;0.83;10;9;1;0;0;1.19;1.07;0.12;0;0;23;5;8;4;6;2.73;0.59;0.95;0.48;0.71;0;0;21;0;0;0;21;2.49;0;0;0;2.49;0;0;8;0.95;15;7;8;1.78;0.83;0.95;62;0;12;17;16;11;6;7.36;0;1.43;2.02;1.9;1.31;0.71;12;5;5;2;0;0;1.43;0.59;0.59;0.24;0;0;33;5;28;3.92;0.59;3.33
15;Guest_Team O;;Period 2;234;Period;10.12.2022 21:01;10.12.2022;10.12.2022;21:01:49;20:01:49;10.12.2022 20:01;10.12.2022 20:30;10.12.2022;10.12.2022;20:30:23;19:30:23;10.12.2022 19:30;715;121;85;136;201;147;26;213;36;25;40;60;44;8;1886;FW;12.75;27.38;55;202;202;70;27;34;40;27;4;41.72;2.99;5.54;8.22;7.19;6.84;5.6;5.32;12.4;2.07;7.67;28;35;18;48;19;24;29;3.64;-4.79;26;7;288;86;306;91;57;86.48;25.55;22.2;37.05;1.67;25.7;7.59;6.6;11.01;0.5;38.46;10.75;9.49;15.72;2.5;11.43;3.19;2.82;4.67;0.74;37.12;;;124.94;0;0;370.75;1498.06;4.36;17.62;50;56;49;23;24;15.97;4.75;42.1;141.6;0;0;;;;0;0;;;;;;;;;;;;;0;15;13;2;0;0;0;0;4.46;3.86;0.59;0;0;0;0;5;4;1;1.49;1.19;0.3;1;0.3;9;9;0;0;0;2.67;2.67;0;0;0;13;1;2;6;4;3.86;0.3;0.59;1.78;1.19;0;0;6;0;0;0;6;1.78;0;0;0;1.78;1;0.3;6;1.78;13;10;3;3.86;2.97;0.89;32;0;6;8;4;12;2;9.51;0;1.78;2.38;1.19;3.57;0.59;4;3;1;0;0;0;1.19;0.89;0.3;0;0;0;10;0;10;2.97;0;2.97
